,reward,performance,loss,episode,reward_smooth,performance_smooth
6381,81.0,71.0,0.0,6381.0,82.52,72.37
6382,82.0,72.0,0.0,6382.0,82.5,72.35
6383,86.0,76.0,0.0,6383.0,82.5,72.35
6384,86.0,76.0,0.0,6384.0,82.51,72.36
6385,83.0,73.0,0.0,6385.0,82.51,72.36
6386,75.0,65.0,0.0,6386.0,82.49,72.34
6387,85.0,75.0,0.0,6387.0,82.64,72.49
6388,86.0,76.0,0.0,6388.0,82.68,72.53
6389,84.0,74.0,0.0,6389.0,82.73,72.58
6390,81.0,71.0,0.0,6390.0,82.7,72.55
6391,84.0,74.0,0.0,6391.0,82.72,72.57
6392,82.0,72.0,0.0,6392.0,82.66,72.51
6393,83.0,73.0,0.0,6393.0,82.73,72.63
6394,85.0,75.0,0.0,6394.0,82.73,72.63
6395,85.0,75.0,0.0,6395.0,82.78,72.68
6396,87.0,77.0,0.0,6396.0,82.84,72.74
6397,86.0,76.0,0.0,6397.0,83.01,72.91
6398,80.0,70.0,0.0,6398.0,82.99,72.89
6399,84.0,69.0,0.0,6399.0,82.95,72.8
6400,84.0,74.0,0.0,6400.0,82.91,72.76
6401,77.0,72.0,0.0,6401.0,82.82,72.72
6402,81.0,71.0,0.0,6402.0,82.78,72.68
6403,80.0,70.0,0.0,6403.0,82.73,72.63
6404,83.0,73.0,0.0,6404.0,82.81,72.71
6405,87.0,77.0,0.0,6405.0,82.84,72.74
6406,75.0,65.0,0.0,6406.0,82.74,72.64
6407,86.0,76.0,0.0,6407.0,82.79,72.69
6408,84.0,74.0,0.0,6408.0,82.86,72.76
6409,79.0,69.0,0.0,6409.0,82.83,72.73
6410,86.0,76.0,0.0,6410.0,82.84,72.74
6411,84.0,74.0,0.0,6411.0,82.83,72.73
6412,84.0,74.0,0.0,6412.0,82.84,72.74
6413,73.0,63.0,0.0,6413.0,82.72,72.62
6414,77.0,67.0,0.0,6414.0,82.67,72.57
6415,82.0,72.0,0.0,6415.0,82.62,72.52
6416,80.0,70.0,0.0,6416.0,82.59,72.49
6417,83.0,68.0,0.0,6417.0,82.56,72.41
6418,84.0,74.0,0.0,6418.0,82.57,72.42
6419,76.0,66.0,0.0,6419.0,82.46,72.31
6420,84.0,74.0,0.0,6420.0,82.45,72.3
6421,88.0,78.0,0.0,6421.0,82.5,72.35
6422,88.0,78.0,0.0,6422.0,82.59,72.44
6423,73.0,63.0,0.0,6423.0,82.46,72.36
6424,76.0,66.0,0.0,6424.0,82.36,72.26
6425,84.0,74.0,0.0,6425.0,82.35,72.25
6426,86.0,76.0,0.0,6426.0,82.42,72.32
6427,79.0,69.0,0.0,6427.0,82.42,72.32
6428,81.0,71.0,0.0,6428.0,82.43,72.33
6429,82.0,72.0,0.0,6429.0,82.42,72.32
6430,86.0,76.0,0.0,6430.0,82.4,72.3
6431,88.0,78.0,0.0,6431.0,82.44,72.34
6432,78.0,68.0,0.0,6432.0,82.4,72.3
6433,84.0,74.0,0.0,6433.0,82.42,72.32
6434,81.0,71.0,0.0,6434.0,82.41,72.31
6435,74.0,69.0,0.0,6435.0,82.29,72.24
6436,88.0,78.0,0.0,6436.0,82.31,72.26
6437,79.0,69.0,0.0,6437.0,82.28,72.23
6438,81.0,71.0,0.0,6438.0,82.23,72.18
6439,85.0,75.0,0.0,6439.0,82.27,72.22
6440,83.0,73.0,0.0,6440.0,82.32,72.27
6441,78.0,68.0,0.0,6441.0,82.24,72.19
6442,84.0,74.0,0.0,6442.0,82.3,72.25
6443,87.0,77.0,0.0,6443.0,82.4,72.4
6444,77.0,67.0,0.0,6444.0,82.29,72.29
6445,84.0,74.0,0.0,6445.0,82.32,72.32
6446,81.0,71.0,0.0,6446.0,82.25,72.25
6447,78.0,63.0,0.0,6447.0,82.19,72.14
6448,82.0,72.0,0.0,6448.0,82.15,72.1
6449,86.0,76.0,0.0,6449.0,82.27,72.22
6450,85.0,75.0,0.0,6450.0,82.3,72.3
6451,85.0,75.0,0.0,6451.0,82.34,72.34
6452,76.0,61.0,0.0,6452.0,82.22,72.17
6453,85.0,75.0,0.0,6453.0,82.26,72.21
6454,88.0,78.0,0.0,6454.0,82.44,72.39
6455,84.0,74.0,0.0,6455.0,82.44,72.39
6456,86.0,76.0,0.0,6456.0,82.48,72.43
6457,83.0,73.0,0.0,6457.0,82.5,72.45
6458,84.0,74.0,0.0,6458.0,82.48,72.43
6459,82.0,72.0,0.0,6459.0,82.42,72.37
6460,77.0,67.0,0.0,6460.0,82.36,72.31
6461,86.0,76.0,0.0,6461.0,82.43,72.38
6462,80.0,70.0,0.0,6462.0,82.45,72.4
6463,85.0,75.0,0.0,6463.0,82.44,72.39
6464,88.0,78.0,0.0,6464.0,82.54,72.44
6465,83.0,73.0,0.0,6465.0,82.56,72.46
6466,86.0,76.0,0.0,6466.0,82.58,72.48
6467,84.0,74.0,0.0,6467.0,82.58,72.48
6468,81.0,71.0,0.0,6468.0,82.57,72.47
6469,85.0,75.0,0.0,6469.0,82.64,72.54
6470,84.0,74.0,0.0,6470.0,82.66,72.56
6471,85.0,75.0,0.0,6471.0,82.63,72.53
6472,81.0,71.0,0.0,6472.0,82.56,72.46
6473,88.0,78.0,0.0,6473.0,82.61,72.51
6474,82.0,72.0,0.0,6474.0,82.61,72.51
6475,81.0,71.0,0.0,6475.0,82.59,72.49
6476,88.0,78.0,0.0,6476.0,82.66,72.56
6477,85.0,75.0,0.0,6477.0,82.7,72.6
6478,83.0,73.0,0.0,6478.0,82.68,72.58
6479,82.0,72.0,0.0,6479.0,82.68,72.58
6480,84.0,74.0,0.0,6480.0,82.71,72.61
6481,79.0,69.0,0.0,6481.0,82.69,72.59
6482,81.0,71.0,0.0,6482.0,82.68,72.58
6483,78.0,68.0,0.0,6483.0,82.6,72.5
6484,83.0,73.0,0.0,6484.0,82.57,72.47
6485,87.0,77.0,0.0,6485.0,82.61,72.51
6486,88.0,78.0,0.0,6486.0,82.74,72.64
6487,81.0,71.0,0.0,6487.0,82.7,72.6
6488,84.0,74.0,0.0,6488.0,82.68,72.58
6489,77.0,67.0,0.0,6489.0,82.61,72.51
6490,83.0,68.0,0.0,6490.0,82.63,72.48
6491,86.0,76.0,0.0,6491.0,82.65,72.5
6492,81.0,71.0,0.0,6492.0,82.64,72.49
6493,86.0,76.0,0.0,6493.0,82.67,72.52
6494,84.0,74.0,0.0,6494.0,82.66,72.51
6495,85.0,75.0,0.0,6495.0,82.66,72.51
6496,72.0,62.0,0.0,6496.0,82.51,72.36
6497,87.0,77.0,0.0,6497.0,82.52,72.37
6498,83.0,73.0,0.0,6498.0,82.55,72.4
6499,86.0,76.0,0.0,6499.0,82.57,72.47
6500,75.0,65.0,0.0,6500.0,82.48,72.38
6501,85.0,75.0,0.0,6501.0,82.56,72.41
6502,79.0,69.0,0.0,6502.0,82.54,72.39
6503,80.0,70.0,0.0,6503.0,82.54,72.39
6504,88.0,78.0,0.0,6504.0,82.59,72.44
6505,77.0,67.0,0.0,6505.0,82.49,72.34
6506,76.0,61.0,0.0,6506.0,82.5,72.3
6507,76.0,66.0,0.0,6507.0,82.4,72.2
6508,81.0,66.0,0.0,6508.0,82.37,72.12
6509,78.0,68.0,0.0,6509.0,82.36,72.11
6510,82.0,72.0,0.0,6510.0,82.32,72.07
6511,85.0,75.0,0.0,6511.0,82.33,72.08
6512,88.0,78.0,0.0,6512.0,82.37,72.12
6513,85.0,75.0,0.0,6513.0,82.49,72.24
6514,81.0,71.0,0.0,6514.0,82.53,72.28
6515,82.0,72.0,0.0,6515.0,82.53,72.28
6516,88.0,78.0,0.0,6516.0,82.61,72.36
6517,75.0,65.0,0.0,6517.0,82.53,72.33
6518,79.0,69.0,0.0,6518.0,82.48,72.28
6519,80.0,70.0,0.0,6519.0,82.52,72.32
6520,87.0,77.0,0.0,6520.0,82.55,72.35
6521,85.0,75.0,0.0,6521.0,82.52,72.32
6522,86.0,76.0,0.0,6522.0,82.5,72.3
6523,74.0,59.0,0.0,6523.0,82.51,72.26
6524,79.0,69.0,0.0,6524.0,82.54,72.29
6525,81.0,71.0,0.0,6525.0,82.51,72.26
6526,85.0,75.0,0.0,6526.0,82.5,72.25
6527,88.0,78.0,0.0,6527.0,82.59,72.34
6528,82.0,67.0,0.0,6528.0,82.6,72.3
6529,82.0,72.0,0.0,6529.0,82.6,72.3
6530,84.0,74.0,0.0,6530.0,82.58,72.28
6531,86.0,76.0,0.0,6531.0,82.56,72.26
6532,88.0,78.0,0.0,6532.0,82.66,72.36
6533,84.0,74.0,0.0,6533.0,82.66,72.36
6534,81.0,71.0,0.0,6534.0,82.66,72.36
6535,80.0,70.0,0.0,6535.0,82.72,72.37
6536,82.0,72.0,0.0,6536.0,82.66,72.31
6537,87.0,77.0,0.0,6537.0,82.74,72.39
6538,86.0,76.0,0.0,6538.0,82.79,72.44
6539,81.0,71.0,0.0,6539.0,82.75,72.4
6540,86.0,76.0,0.0,6540.0,82.78,72.43
6541,84.0,74.0,0.0,6541.0,82.84,72.49
6542,85.0,75.0,0.0,6542.0,82.85,72.5
6543,87.0,77.0,0.0,6543.0,82.85,72.5
6544,86.0,76.0,0.0,6544.0,82.94,72.59
6545,80.0,70.0,0.0,6545.0,82.9,72.55
6546,83.0,73.0,0.0,6546.0,82.92,72.57
6547,74.0,64.0,0.0,6547.0,82.88,72.58
6548,83.0,73.0,0.0,6548.0,82.89,72.59
6549,84.0,74.0,0.0,6549.0,82.87,72.57
6550,86.0,76.0,0.0,6550.0,82.88,72.58
6551,88.0,78.0,0.0,6551.0,82.91,72.61
6552,83.0,73.0,0.0,6552.0,82.98,72.73
6553,82.0,72.0,0.0,6553.0,82.95,72.7
6554,86.0,76.0,0.0,6554.0,82.93,72.68
6555,86.0,76.0,0.0,6555.0,82.95,72.7
6556,84.0,74.0,0.0,6556.0,82.93,72.68
6557,85.0,75.0,0.0,6557.0,82.95,72.7
6558,84.0,74.0,0.0,6558.0,82.95,72.7
6559,86.0,76.0,0.0,6559.0,82.99,72.74
6560,85.0,75.0,0.0,6560.0,83.07,72.82
6561,81.0,66.0,0.0,6561.0,83.02,72.72
6562,78.0,68.0,0.0,6562.0,83.0,72.7
6563,83.0,73.0,0.0,6563.0,82.98,72.68
6564,84.0,74.0,0.0,6564.0,82.94,72.64
6565,77.0,67.0,0.0,6565.0,82.88,72.58
6566,88.0,78.0,0.0,6566.0,82.9,72.6
6567,82.0,72.0,0.0,6567.0,82.88,72.58
6568,83.0,73.0,0.0,6568.0,82.9,72.6
6569,87.0,77.0,0.0,6569.0,82.92,72.62
6570,82.0,72.0,0.0,6570.0,82.9,72.6
6571,82.0,72.0,0.0,6571.0,82.87,72.57
6572,84.0,74.0,0.0,6572.0,82.9,72.6
6573,88.0,78.0,0.0,6573.0,82.9,72.6
6574,87.0,77.0,0.0,6574.0,82.95,72.65
6575,83.0,73.0,0.0,6575.0,82.97,72.67
6576,85.0,75.0,0.0,6576.0,82.94,72.64
6577,84.0,74.0,0.0,6577.0,82.93,72.63
6578,86.0,76.0,0.0,6578.0,82.96,72.66
6579,80.0,70.0,0.0,6579.0,82.94,72.64
6580,88.0,78.0,0.0,6580.0,82.98,72.68
6581,83.0,73.0,0.0,6581.0,83.02,72.72
6582,87.0,77.0,0.0,6582.0,83.08,72.78
6583,78.0,68.0,0.0,6583.0,83.08,72.78
6584,85.0,75.0,0.0,6584.0,83.1,72.8
6585,76.0,66.0,0.0,6585.0,82.99,72.69
6586,84.0,74.0,0.0,6586.0,82.95,72.65
6587,84.0,74.0,0.0,6587.0,82.98,72.68
6588,81.0,71.0,0.0,6588.0,82.95,72.65
6589,82.0,72.0,0.0,6589.0,83.0,72.7
6590,88.0,78.0,0.0,6590.0,83.05,72.8
6591,82.0,72.0,0.0,6591.0,83.01,72.76
6592,84.0,74.0,0.0,6592.0,83.04,72.79
6593,82.0,72.0,0.0,6593.0,83.0,72.75
6594,78.0,68.0,0.0,6594.0,82.94,72.69
6595,84.0,74.0,0.0,6595.0,82.93,72.68
6596,84.0,74.0,0.0,6596.0,83.05,72.8
6597,88.0,78.0,0.0,6597.0,83.06,72.81
6598,80.0,70.0,0.0,6598.0,83.03,72.78
6599,87.0,77.0,0.0,6599.0,83.04,72.79
6600,82.0,72.0,0.0,6600.0,83.11,72.86
6601,78.0,68.0,0.0,6601.0,83.04,72.79
6602,86.0,76.0,0.0,6602.0,83.11,72.86
6603,78.0,68.0,0.0,6603.0,83.09,72.84
6604,88.0,78.0,0.0,6604.0,83.09,72.84
6605,84.0,69.0,0.0,6605.0,83.16,72.86
6606,83.0,73.0,0.0,6606.0,83.23,72.98
6607,83.0,73.0,0.0,6607.0,83.3,73.05
6608,87.0,77.0,0.0,6608.0,83.36,73.16
6609,86.0,76.0,0.0,6609.0,83.44,73.24
6610,84.0,74.0,0.0,6610.0,83.46,73.26
6611,86.0,76.0,0.0,6611.0,83.47,73.27
6612,83.0,73.0,0.0,6612.0,83.42,73.22
6613,82.0,72.0,0.0,6613.0,83.39,73.19
6614,84.0,74.0,0.0,6614.0,83.42,73.22
6615,81.0,71.0,0.0,6615.0,83.41,73.21
6616,83.0,73.0,0.0,6616.0,83.36,73.16
6617,69.0,59.0,0.0,6617.0,83.3,73.1
6618,82.0,72.0,0.0,6618.0,83.33,73.13
6619,84.0,74.0,0.0,6619.0,83.37,73.17
6620,88.0,78.0,0.0,6620.0,83.38,73.18
6621,83.0,68.0,0.0,6621.0,83.36,73.11
6622,84.0,74.0,0.0,6622.0,83.34,73.09
6623,84.0,74.0,0.0,6623.0,83.44,73.24
6624,76.0,66.0,0.0,6624.0,83.41,73.21
6625,86.0,76.0,0.0,6625.0,83.46,73.26
6626,83.0,73.0,0.0,6626.0,83.44,73.24
6627,78.0,68.0,0.0,6627.0,83.34,73.14
6628,79.0,69.0,0.0,6628.0,83.31,73.16
6629,82.0,67.0,0.0,6629.0,83.31,73.11
6630,85.0,75.0,0.0,6630.0,83.32,73.12
6631,87.0,77.0,0.0,6631.0,83.33,73.13
6632,78.0,68.0,0.0,6632.0,83.23,73.03
6633,82.0,72.0,0.0,6633.0,83.21,73.01
6634,82.0,72.0,0.0,6634.0,83.22,73.02
6635,83.0,73.0,0.0,6635.0,83.25,73.05
6636,88.0,78.0,0.0,6636.0,83.31,73.11
6637,80.0,65.0,0.0,6637.0,83.24,72.99
6638,83.0,73.0,0.0,6638.0,83.21,72.96
6639,87.0,77.0,0.0,6639.0,83.27,73.02
6640,84.0,74.0,0.0,6640.0,83.25,73.0
6641,80.0,65.0,0.0,6641.0,83.21,72.91
6642,84.0,74.0,0.0,6642.0,83.2,72.9
6643,86.0,76.0,0.0,6643.0,83.19,72.89
6644,83.0,73.0,0.0,6644.0,83.16,72.86
6645,86.0,76.0,0.0,6645.0,83.22,72.92
6646,85.0,75.0,0.0,6646.0,83.24,72.94
6647,80.0,70.0,0.0,6647.0,83.3,73.0
6648,88.0,78.0,0.0,6648.0,83.35,73.05
6649,86.0,76.0,0.0,6649.0,83.37,73.07
6650,86.0,76.0,0.0,6650.0,83.37,73.07
6651,88.0,78.0,0.0,6651.0,83.37,73.07
6652,72.0,62.0,0.0,6652.0,83.26,72.96
6653,84.0,74.0,0.0,6653.0,83.28,72.98
6654,84.0,74.0,0.0,6654.0,83.26,72.96
6655,82.0,72.0,0.0,6655.0,83.22,72.92
6656,84.0,74.0,0.0,6656.0,83.22,72.92
6657,85.0,75.0,0.0,6657.0,83.22,72.92
6658,82.0,72.0,0.0,6658.0,83.2,72.9
6659,86.0,76.0,0.0,6659.0,83.2,72.9
6660,79.0,69.0,0.0,6660.0,83.14,72.84
6661,82.0,72.0,0.0,6661.0,83.15,72.9
6662,84.0,74.0,0.0,6662.0,83.21,72.96
6663,81.0,71.0,0.0,6663.0,83.19,72.94
6664,87.0,77.0,0.0,6664.0,83.22,72.97
6665,88.0,78.0,0.0,6665.0,83.33,73.08
6666,77.0,67.0,0.0,6666.0,83.22,72.97
6667,88.0,78.0,0.0,6667.0,83.28,73.03
6668,83.0,73.0,0.0,6668.0,83.28,73.03
6669,86.0,76.0,0.0,6669.0,83.27,73.02
6670,80.0,70.0,0.0,6670.0,83.25,73.0
6671,75.0,65.0,0.0,6671.0,83.18,72.93
6672,83.0,73.0,0.0,6672.0,83.17,72.92
6673,84.0,74.0,0.0,6673.0,83.13,72.88
6674,84.0,74.0,0.0,6674.0,83.1,72.85
6675,84.0,74.0,0.0,6675.0,83.11,72.86
6676,88.0,78.0,0.0,6676.0,83.14,72.89
6677,82.0,72.0,0.0,6677.0,83.12,72.87
6678,86.0,76.0,0.0,6678.0,83.12,72.87
6679,83.0,73.0,0.0,6679.0,83.15,72.9
6680,82.0,72.0,0.0,6680.0,83.09,72.84
6681,86.0,76.0,0.0,6681.0,83.12,72.87
6682,82.0,72.0,0.0,6682.0,83.07,72.82
6683,83.0,73.0,0.0,6683.0,83.12,72.87
6684,87.0,77.0,0.0,6684.0,83.14,72.89
6685,86.0,76.0,0.0,6685.0,83.24,72.99
6686,81.0,66.0,0.0,6686.0,83.21,72.91
6687,88.0,78.0,0.0,6687.0,83.25,72.95
6688,88.0,78.0,0.0,6688.0,83.32,73.02
6689,86.0,76.0,0.0,6689.0,83.36,73.06
6690,81.0,71.0,0.0,6690.0,83.29,72.99
6691,88.0,78.0,0.0,6691.0,83.35,73.05
6692,88.0,78.0,0.0,6692.0,83.39,73.09
6693,84.0,74.0,0.0,6693.0,83.41,73.11
6694,88.0,78.0,0.0,6694.0,83.51,73.21
6695,83.0,73.0,0.0,6695.0,83.5,73.2
6696,85.0,75.0,0.0,6696.0,83.51,73.21
6697,87.0,77.0,0.0,6697.0,83.5,73.2
6698,82.0,72.0,0.0,6698.0,83.52,73.22
6699,84.0,74.0,0.0,6699.0,83.49,73.19
6700,85.0,70.0,0.0,6700.0,83.52,73.17
6701,84.0,74.0,0.0,6701.0,83.58,73.23
6702,87.0,77.0,0.0,6702.0,83.59,73.24
6703,85.0,75.0,0.0,6703.0,83.66,73.31
6704,85.0,75.0,0.0,6704.0,83.63,73.28
6705,85.0,75.0,0.0,6705.0,83.64,73.34
6706,88.0,78.0,0.0,6706.0,83.69,73.39
6707,81.0,71.0,0.0,6707.0,83.67,73.37
6708,82.0,72.0,0.0,6708.0,83.62,73.32
6709,83.0,73.0,0.0,6709.0,83.59,73.29
6710,88.0,78.0,0.0,6710.0,83.63,73.33
6711,87.0,77.0,0.0,6711.0,83.64,73.34
6712,85.0,75.0,0.0,6712.0,83.66,73.36
6713,77.0,67.0,0.0,6713.0,83.61,73.31
6714,83.0,73.0,0.0,6714.0,83.6,73.3
6715,84.0,74.0,0.0,6715.0,83.63,73.33
6716,82.0,72.0,0.0,6716.0,83.62,73.32
6717,85.0,75.0,0.0,6717.0,83.78,73.48
6718,88.0,78.0,0.0,6718.0,83.84,73.54
6719,82.0,72.0,0.0,6719.0,83.82,73.52
6720,88.0,78.0,0.0,6720.0,83.82,73.52
6721,83.0,73.0,0.0,6721.0,83.82,73.57
6722,88.0,78.0,0.0,6722.0,83.86,73.61
6723,86.0,76.0,0.0,6723.0,83.88,73.63
6724,86.0,76.0,0.0,6724.0,83.98,73.73
6725,88.0,78.0,0.0,6725.0,84.0,73.75
6726,86.0,76.0,0.0,6726.0,84.03,73.78
6727,76.0,66.0,0.0,6727.0,84.01,73.76
6728,78.0,63.0,0.0,6728.0,84.0,73.7
6729,88.0,78.0,0.0,6729.0,84.06,73.81
6730,81.0,71.0,0.0,6730.0,84.02,73.77
6731,83.0,68.0,0.0,6731.0,83.98,73.68
6732,86.0,76.0,0.0,6732.0,84.06,73.76
6733,85.0,75.0,0.0,6733.0,84.09,73.79
6734,80.0,70.0,0.0,6734.0,84.07,73.77
6735,81.0,71.0,0.0,6735.0,84.05,73.75
6736,84.0,74.0,0.0,6736.0,84.01,73.71
6737,77.0,67.0,0.0,6737.0,83.98,73.73
6738,88.0,78.0,0.0,6738.0,84.03,73.78
6739,86.0,76.0,0.0,6739.0,84.02,73.77
6740,82.0,72.0,0.0,6740.0,84.0,73.75
6741,85.0,75.0,0.0,6741.0,84.05,73.85
6742,86.0,76.0,0.0,6742.0,84.07,73.87
6743,78.0,68.0,0.0,6743.0,83.99,73.79
6744,87.0,77.0,0.0,6744.0,84.03,73.83
6745,86.0,76.0,0.0,6745.0,84.03,73.83
6746,87.0,77.0,0.0,6746.0,84.05,73.85
6747,82.0,72.0,0.0,6747.0,84.07,73.87
6748,86.0,76.0,0.0,6748.0,84.05,73.85
6749,81.0,71.0,0.0,6749.0,84.0,73.8
6750,84.0,74.0,0.0,6750.0,83.98,73.78
6751,85.0,75.0,0.0,6751.0,83.95,73.75
6752,85.0,75.0,0.0,6752.0,84.08,73.88
6753,77.0,67.0,0.0,6753.0,84.01,73.81
6754,88.0,78.0,0.0,6754.0,84.05,73.85
6755,84.0,74.0,0.0,6755.0,84.07,73.87
6756,86.0,76.0,0.0,6756.0,84.09,73.89
6757,82.0,72.0,0.0,6757.0,84.06,73.86
6758,86.0,76.0,0.0,6758.0,84.1,73.9
6759,85.0,75.0,0.0,6759.0,84.09,73.89
6760,81.0,71.0,0.0,6760.0,84.11,73.91
6761,86.0,76.0,0.0,6761.0,84.15,73.95
6762,84.0,74.0,0.0,6762.0,84.15,73.95
6763,84.0,74.0,0.0,6763.0,84.18,73.98
6764,84.0,74.0,0.0,6764.0,84.15,73.95
6765,87.0,77.0,0.0,6765.0,84.14,73.94
6766,85.0,75.0,0.0,6766.0,84.22,74.02
6767,86.0,76.0,0.0,6767.0,84.2,74.0
6768,84.0,74.0,0.0,6768.0,84.21,74.01
6769,81.0,71.0,0.0,6769.0,84.16,73.96
6770,84.0,74.0,0.0,6770.0,84.2,74.0
6771,87.0,77.0,0.0,6771.0,84.32,74.12
6772,88.0,78.0,0.0,6772.0,84.37,74.17
6773,80.0,70.0,0.0,6773.0,84.33,74.13
6774,83.0,73.0,0.0,6774.0,84.32,74.12
6775,87.0,77.0,0.0,6775.0,84.35,74.15
6776,86.0,76.0,0.0,6776.0,84.33,74.13
6777,88.0,78.0,0.0,6777.0,84.39,74.19
6778,84.0,74.0,0.0,6778.0,84.37,74.17
6779,83.0,73.0,0.0,6779.0,84.37,74.17
6780,86.0,76.0,0.0,6780.0,84.41,74.21
6781,81.0,66.0,0.0,6781.0,84.36,74.11
6782,82.0,72.0,0.0,6782.0,84.36,74.11
6783,79.0,69.0,0.0,6783.0,84.32,74.07
6784,87.0,77.0,0.0,6784.0,84.32,74.07
6785,86.0,76.0,0.0,6785.0,84.32,74.07
6786,86.0,76.0,0.0,6786.0,84.37,74.17
6787,86.0,76.0,0.0,6787.0,84.35,74.15
6788,86.0,76.0,0.0,6788.0,84.33,74.13
6789,77.0,62.0,0.0,6789.0,84.24,73.99
6790,88.0,78.0,0.0,6790.0,84.31,74.06
6791,88.0,78.0,0.0,6791.0,84.31,74.06
6792,83.0,73.0,0.0,6792.0,84.26,74.01
6793,88.0,78.0,0.0,6793.0,84.3,74.05
6794,78.0,68.0,0.0,6794.0,84.2,73.95
6795,86.0,76.0,0.0,6795.0,84.23,73.98
6796,88.0,78.0,0.0,6796.0,84.26,74.01
6797,86.0,76.0,0.0,6797.0,84.25,74.0
6798,87.0,77.0,0.0,6798.0,84.3,74.05
6799,81.0,71.0,0.0,6799.0,84.27,74.02
6800,82.0,72.0,0.0,6800.0,84.24,74.04
6801,80.0,65.0,0.0,6801.0,84.2,73.95
6802,80.0,70.0,0.0,6802.0,84.13,73.88
6803,88.0,78.0,0.0,6803.0,84.16,73.91
6804,81.0,71.0,0.0,6804.0,84.12,73.87
6805,84.0,74.0,0.0,6805.0,84.11,73.86
6806,83.0,73.0,0.0,6806.0,84.06,73.81
6807,72.0,62.0,0.0,6807.0,83.97,73.72
6808,87.0,77.0,0.0,6808.0,84.02,73.77
6809,85.0,75.0,0.0,6809.0,84.04,73.79
6810,85.0,75.0,0.0,6810.0,84.01,73.76
6811,85.0,75.0,0.0,6811.0,83.99,73.74
6812,76.0,66.0,0.0,6812.0,83.9,73.65
6813,81.0,71.0,0.0,6813.0,83.94,73.69
6814,84.0,74.0,0.0,6814.0,83.95,73.7
6815,87.0,77.0,0.0,6815.0,83.98,73.73
6816,80.0,70.0,0.0,6816.0,83.96,73.71
6817,83.0,73.0,0.0,6817.0,83.94,73.69
6818,86.0,76.0,0.0,6818.0,83.92,73.67
6819,84.0,74.0,0.0,6819.0,83.94,73.69
6820,86.0,76.0,0.0,6820.0,83.92,73.67
6821,86.0,76.0,0.0,6821.0,83.95,73.7
6822,82.0,72.0,0.0,6822.0,83.89,73.64
6823,88.0,78.0,0.0,6823.0,83.91,73.66
6824,83.0,73.0,0.0,6824.0,83.88,73.63
6825,85.0,75.0,0.0,6825.0,83.85,73.6
6826,84.0,74.0,0.0,6826.0,83.83,73.58
6827,85.0,75.0,0.0,6827.0,83.92,73.67
6828,80.0,70.0,0.0,6828.0,83.94,73.74
6829,88.0,78.0,0.0,6829.0,83.94,73.74
6830,82.0,72.0,0.0,6830.0,83.95,73.75
6831,88.0,78.0,0.0,6831.0,84.0,73.85
6832,85.0,75.0,0.0,6832.0,83.99,73.84
6833,82.0,67.0,0.0,6833.0,83.96,73.76
6834,88.0,78.0,0.0,6834.0,84.04,73.84
6835,86.0,76.0,0.0,6835.0,84.09,73.89
6836,87.0,77.0,0.0,6836.0,84.12,73.92
6837,81.0,71.0,0.0,6837.0,84.16,73.96
6838,86.0,76.0,0.0,6838.0,84.14,73.94
6839,87.0,77.0,0.0,6839.0,84.15,73.95
6840,84.0,74.0,0.0,6840.0,84.17,73.97
6841,81.0,71.0,0.0,6841.0,84.13,73.93
6842,82.0,72.0,0.0,6842.0,84.09,73.89
6843,84.0,74.0,0.0,6843.0,84.15,73.95
6844,83.0,73.0,0.0,6844.0,84.11,73.91
6845,86.0,71.0,0.0,6845.0,84.11,73.86
6846,86.0,76.0,0.0,6846.0,84.1,73.85
6847,77.0,67.0,0.0,6847.0,84.05,73.8
6848,84.0,74.0,0.0,6848.0,84.03,73.78
6849,80.0,70.0,0.0,6849.0,84.02,73.77
6850,81.0,66.0,0.0,6850.0,83.99,73.69
6851,86.0,76.0,0.0,6851.0,84.0,73.7
6852,87.0,77.0,0.0,6852.0,84.02,73.72
6853,80.0,70.0,0.0,6853.0,84.05,73.75
6854,83.0,73.0,0.0,6854.0,84.0,73.7
6855,86.0,76.0,0.0,6855.0,84.02,73.72
6856,86.0,76.0,0.0,6856.0,84.02,73.72
6857,88.0,78.0,0.0,6857.0,84.08,73.78
6858,88.0,78.0,0.0,6858.0,84.1,73.8
6859,81.0,71.0,0.0,6859.0,84.06,73.76
6860,82.0,72.0,0.0,6860.0,84.07,73.77
6861,72.0,62.0,0.0,6861.0,83.93,73.63
6862,86.0,76.0,0.0,6862.0,83.95,73.65
6863,79.0,64.0,0.0,6863.0,83.9,73.55
6864,84.0,74.0,0.0,6864.0,83.9,73.55
6865,83.0,73.0,0.0,6865.0,83.86,73.51
6866,81.0,71.0,0.0,6866.0,83.82,73.47
6867,88.0,78.0,0.0,6867.0,83.84,73.49
6868,87.0,77.0,0.0,6868.0,83.87,73.52
6869,88.0,78.0,0.0,6869.0,83.94,73.59
6870,88.0,78.0,0.0,6870.0,83.98,73.63
6871,88.0,78.0,0.0,6871.0,83.99,73.64
6872,84.0,74.0,0.0,6872.0,83.95,73.6
6873,83.0,73.0,0.0,6873.0,83.98,73.63
6874,88.0,78.0,0.0,6874.0,84.03,73.68
6875,80.0,70.0,0.0,6875.0,83.96,73.61
6876,83.0,73.0,0.0,6876.0,83.93,73.58
6877,82.0,72.0,0.0,6877.0,83.87,73.52
6878,84.0,74.0,0.0,6878.0,83.87,73.52
6879,85.0,75.0,0.0,6879.0,83.89,73.54
